mOTU	P1	P2	P3	P4	I1	I2	I3	I4
OTU6427	0	0	0	0	0	0	0	0
OTU6428	0	0	0	0	0	0	0	0
OTU6429	0	0	0	0	0	0	0	0
OTU6430	0	0	0	0	0	0	0	0
OTU6431	0	0	0	0	0	0	0	0
OTU6432	0	0	0	0	0	0	0	0
OTU6433	0	0	0	0	0	0	0	0
OTU6434	0	0	0	0	0	0	0	0
OTU6435	0	0	0	0	0	0	0	0
OTU6436	0	0	0	0	0	0	0	0
OTU6437	0	0	0	0	0	0	0	0
OTU6438	0	0	0	0	0	0	0	0
OTU6439	0	0	0	0	0	0	0	0
OTU6440	0	0	0	0	0	0	0	0
OTU6441	0	0	0	0	0	0	0	0
OTU6442	0	0	0	0	0	0	0	0
OTU6443	0	0	0	0	0	0	0	0
OTU6444	0	0	0	0	0	0	0	0
OTU6445	0	0	0	0	0	0	0	0
OTU6446	0	0	0	0	0	0	0	0
OTU6447	0	0	0	0	0	0	0	0
OTU6448	0	0	0	0	0	0	0	0
OTU6449	0	0	0	0	0	0	0	0
OTU6450	0	0	0	0	0	0	0	0
OTU6451	0	0	0	0	0	0	0	0
OTU6452	0	0	0	0	0	0	0	0
OTU6453	0	0	0	0	0	0	0	0
OTU6454	0	0	0	0	0	0	0	0
OTU6455	0	0	0	0	0	0	0	0
OTU6456	0	0	0	0	0	0	0	0
OTU6457	0	0	0	0	0	0	0	0
OTU6458	0	0	0	0	0	0	0	0
OTU6459	0	0	0	0	0	0	0	0
OTU6460	0	0	0	0	0	0	0	0
OTU6461	0	0	0	0	0	0	0	0
OTU6462	0	0	0	0	0	0	0	0
OTU6463	0	0	0	0	0	0	0	0
OTU6464	0	0	0	0	0	0	0	0
OTU6465	0	0	0	0	0	0	0	0
OTU6466	0	0	0	0	0	0	0	0
OTU6467	0	0	0	0	0	0	0	0
OTU6468	0	0	0	0	0	0	0	0
OTU6469	0	0	0	0	0	0	0	0
OTU6470	0	0	0	0	0	0	0	0
OTU6471	0	0	0	0	0	0	0	0
OTU6472	0	0	0	0	0	0	0	0
OTU6473	0	0	0	0	0	0	0	0
OTU6474	0	0	0	0	0	0	0	0
OTU6475	0	0	0	0	0	0	0	0
OTU6476	0	0	0	0	0	0	0	0
OTU6477	0	0	0	0	0	0	0	0
OTU6478	0	0	0	0	0	0	0	0
OTU6479	0	0	0	0	0	0	0	0
OTU6480	0	0	0	0	0	0	0	0
OTU6481	0	0	0	0	0	0	0	0
OTU6482	0	0	0	0	0	0	0	0
OTU6483	0	0	0	0	0	0	0	0
OTU6484	0	0	0	0	0	0	0	0
OTU6485	0	0	0	0	0	0	0	0
OTU6486	0	0	0	0	0	0	0	0
OTU6487	0	0	0	0	0	0	0	0
OTU6488	0	0	0	0	0	0	0	0
OTU6489	0	0	0	0	0	0	0	0
OTU6490	0	0	0	0	0	0	0	0
OTU6491	0	0	0	0	0	0	0	0
OTU6492	0	0	0	0	0	0	0	0
OTU6493	0	0	0	0	0	0	0	0
OTU6494	0	0	0	0	0	0	0	0
OTU6495	0	0	0	0	0	0	0	0
OTU6496	0	0	0	0	0	0	0	0
OTU6497	0	0	0	0	0	0	0	0
OTU6498	0	0	0	0	0	0	0	0
OTU6499	0	0	0	0	0	0	0	0
OTU6500	0	0	0	0	0	0	0	0
OTU6501	0	0	0	0	0	0	0	0
OTU6502	0	0	0	0	0	0	0	0
OTU6503	0	0	0	0	0	0	0	0
OTU6504	0	0	0	0	0	0	0	0
OTU6505	0	0	0	0	0	0	0	0
OTU6506	0	0	0	0	0	0	0	0
OTU6507	0	0	0	0	0	0	0	0
OTU6508	0	0	0	0	0	0	0	0
OTU6509	0	0	0	0	0	0	0	0
OTU6510	0	0	0	0	0	0	0	0
OTU6511	0	0	0	0	0	0	0	0
OTU6512	0	0	0	0	0	0	0	0
OTU6513	0	0	0	0	0	0	0	0
OTU6514	0	0	0	0	0	0	0	0
OTU6515	0	0	0	0	0	0	0	0
OTU6516	0	0	0	0	0	0	0	0
OTU6517	0	0	0	0	0	0	0	0
OTU6518	0	0	0	0	0	0	0	0
OTU6519	0	0	0	0	0	0	0	0
OTU6520	0	0	0	0	0	0	0	0
OTU6521	0	0	0	0	0	0	0	0
OTU6522	0	0	0	0	0	0	0	0
OTU6523	0	0	0	0	0	0	0	0
OTU6524	0	0	0	0	0	0	0	0
OTU6525	0	0	0	0	0	0	0	0
OTU6526	0	0	0	0	0	0	0	0
OTU6527	0	0	0	0	0	0	0	0
OTU6528	0	0	0	0	0	0	0	0
OTU6529	0	0	0	0	0	0	0	0
OTU6530	0	0	0	0	0	0	0	0
OTU6531	0	0	0	0	0	0	0	0
OTU6532	0	0	0	0	0	0	0	0
OTU6533	0	0	0	0	0	0	0	0
OTU6534	0	0	0	0	0	0	0	0
OTU6535	0	0	0	0	0	0	0	0
OTU6536	0	0	0	0	0	0	0	0
OTU6537	0	0	0	0	0	0	0	0
OTU6538	0	0	0	0	0	0	0	0
OTU6539	0	0	0	0	0	0	0	0
OTU6540	0	0	0	0	0	0	0	0
OTU6541	0	0	0	0	0	0	0	0
OTU6542	0	0	0	0	0	0	0	0
OTU6543	0	0	0	0	0	0	0	0
OTU6544	0	0	0	0	0	0	0	0
OTU6545	0	0	0	0	0	0	0	0
OTU6546	0	0	0	0	0	0	0	0
OTU6547	0	0	0	0	0	0	0	0
OTU6548	0	0	0	0	0	0	0	0
OTU6549	0	0	0	0	0	0	0	0
OTU6550	0	0	0	0	0	0	0	0
OTU6551	0	0	0	0	0	0	0	0
OTU6552	0	0	0	0	0	0	0	0
OTU6553	0	0	0	0	0	0	0	0
OTU6554	0	0	0	0	0	0	0	0
OTU6555	0	0	0	0	0	0	0	0
OTU6556	0	0	0	0	0	0	0	0
OTU6557	0	0	0	0	0	0	0	0
OTU6558	0	0	0	0	0	0	0	0
OTU6559	0	0	0	0	0	0	0	0
OTU6560	0	0	0	0	0	0	0	0
OTU6561	0	0	0	0	0	0	0	0
OTU6562	0	0	0	0	0	0	0	0
OTU6563	0	0	0	0	0	0	0	0
OTU6564	0	0	0	0	0	0	0	0
OTU6565	0	0	0	0	0	0	0	0
OTU6566	0	0	0	0	0	0	0	0
OTU6567	0	0	0	0	0	0	0	0
OTU6568	0	0	0	0	0	0	0	0
OTU6569	0	0	0	0	0	0	0	0
OTU6570	0	0	0	0	0	0	0	0
OTU6571	0	0	0	0	0	0	0	0
OTU6572	0	0	0	0	0	0	0	0
OTU6573	0	0	0	0	0	0	0	0
OTU6574	0	0	0	0	0	0	0	0
OTU6575	0	0	0	0	0	0	0	0
OTU6576	0	0	0	0	0	0	0	0
OTU6577	0	0	0	0	0	0	0	0
OTU6578	0	0	0	0	0	0	0	0
OTU6579	0	0	0	0	0	0	0	0
OTU6580	0	0	0	0	0	0	0	0
OTU6581	0	0	0	0	0	0	0	0
OTU6582	0	0	0	0	0	0	0	0
OTU6583	0	0	0	0	0	0	0	0
OTU6584	0	0	0	0	0	0	0	0
OTU6585	0	0	0	0	0	0	0	0
OTU6586	0	0	0	0	0	0	0	0
OTU6587	0	0	0	0	0	0	0	0
OTU6588	0	0	0	0	0	0	0	0
OTU6589	0	0	0	0	0	0	0	0
OTU6590	0	0	0	0	0	0	0	0
OTU6591	0	0	0	0	0	0	0	0
OTU6592	0	0	0	0	0	0	0	0
OTU6593	0	0	0	0	0	0	0	0
OTU6594	0	0	0	0	0	0	0	0
OTU6595	0	0	0	0	0	0	0	0
OTU6596	0	0	0	0	0	0	0	0
OTU6597	0	0	0	0	0	0	0	0
OTU6598	0	0	0	0	0	0	0	0
OTU6599	0	0	0	0	0	0	0	0
OTU6600	0	0	0	0	0	0	0	0
OTU6601	0	0	0	0	0	0	0	0
OTU6602	0	0	0	0	0	0	0	0
OTU6603	0	0	0	0	0	0	0	0
OTU6604	0	0	0	0	0	0	0	0
OTU6605	0	0	0	0	0	0	0	0
OTU6606	0	0	0	0	0	0	0	0
OTU6607	0	0	0	0	0	0	0	0
OTU6608	0	0	0	0	0	0	0	0
OTU6609	0	0	0	0	0	0	0	0
OTU6610	0	0	0	0	0	0	0	0
OTU6611	0	0	0	0	0	0	0	0
OTU6612	0	0	0	0	0	0	0	0
OTU6613	0	0	0	0	0	0	0	0
OTU6614	0	0	0	0	0	0	0	0
OTU6615	0	0	0	0	0	0	0	0
OTU6616	0	0	0	0	0	0	0	0
OTU6617	0	0	0	0	0	0	0	0
OTU6618	0	0	0	0	0	0	0	0
OTU6619	0	0	0	0	0	0	0	0
OTU6620	0	0	0	0	0	0	0	0
OTU6621	0	0	0	0	0	0	0	0
OTU6622	0	0	0	0	0	0	0	0
OTU6623	0	0	0	0	0	0	0	0
OTU6624	0	0	0	0	0	0	0	0
OTU6625	0	0	0	0	0	0	0	0
OTU6626	0	0	0	0	0	0	0	0
OTU6627	0	0	0	0	0	0	0	0
OTU6628	0	0	0	0	0	0	0	0
OTU6629	0	0	0	0	0	0	0	0
OTU6630	0	0	0	0	0	0	0	0
OTU6631	0	0	0	0	0	0	0	0
OTU6632	0	0	0	0	0	0	0	0
OTU6633	0	0	0	0	0	0	0	0
OTU6634	0	0	0	0	0	0	0	0
OTU6635	0	0	0	0	0	0	0	0
OTU6636	0	0	0	0	0	0	0	0
OTU6637	0	0	0	0	0	0	0	0
OTU6638	0	0	0	0	0	0	0	0
OTU6639	0	0	0	0	0	0	0	0
OTU6640	0	0	0	0	0	0	0	0
OTU6641	0	0	0	0	0	0	0	0
OTU6642	0	0	0	0	0	0	0	0
OTU6643	0	0	0	0	0	0	0	0
OTU6644	0	0	0	0	0	0	0	0
OTU6645	0	0	0	0	0	0	0	0
OTU6646	0	0	0	0	0	0	0	0
OTU6647	0	0	0	0	0	0	0	0
OTU6648	0	0	0	0	0	0	0	0
OTU6649	0	0	0	0	0	0	0	0
OTU6650	0	0	0	0	0	0	0	0
OTU6651	0	0	0	0	0	0	0	0
OTU6652	0	0	0	0	0	0	0	0
OTU6653	0	0	0	0	0	0	0	0
OTU6654	0	0	0	0	0	0	0	0
OTU6655	0	0	0	0	0	0	0	0
OTU6656	0	0	0	0	0	0	0	0
OTU6657	0	0	0	0	0	0	0	0
OTU6658	0	0	0	0	0	0	0	0
OTU6659	0	0	0	0	0	0	0	0
OTU6660	0	0	0	0	0	0	0	0
OTU6661	0	0	0	0	0	0	0	0
OTU6662	0	0	0	0	0	0	0	0
OTU6663	0	0	0	0	0	0	0	0
OTU6664	0	0	0	0	0	0	0	0
OTU6665	0	0	0	0	0	0	0	0
OTU6666	0	0	0	0	0	0	0	0
OTU6667	0	0	0	0	0	0	0	0
OTU6668	0	0	0	0	0	0	0	0
OTU6669	0	0	0	0	0	0	0	0
OTU6670	0	0	0	0	0	0	0	0
OTU6671	0	0	0	0	0	0	0	0
OTU6672	0	0	0	0	0	0	0	0
OTU6673	0	0	0	0	0	0	0	0
OTU6674	0	0	0	0	0	0	0	0
OTU6675	0	0	0	0	0	0	0	0
OTU6676	0	0	0	0	0	0	0	0
OTU6677	0	0	0	0	0	0	0	0
OTU6678	0	0	0	0	0	0	0	0
OTU6679	0	0	0	0	0	0	0	0
OTU6680	0	0	0	0	0	0	0	0
OTU6681	0	0	0	0	0	0	0	0
OTU6682	0	0	0	0	0	0	0	0
OTU6683	0	0	0	0	0	0	0	0
OTU6684	0	0	0	0	0	0	0	0
OTU6685	0	0	0	0	0	0	0	0
OTU6686	0	0	0	0	0	0	0	0
OTU6687	0	0	0	0	0	0	0	0
OTU6688	0	0	0	0	0	0	0	0
OTU6689	0	0	0	0	0	0	0	0
OTU6690	0	0	0	0	0	0	0	0
OTU6691	0	0	0	0	0	0	0	0
OTU6692	0	0	0	0	0	0	0	0
OTU6693	0	0	0	0	0	0	0	0
OTU6694	0	0	0	0	0	0	0	0
OTU6695	0	0	0	0	0	0	0	0
OTU6696	0	0	0	0	0	0	0	0
OTU6697	0	0	0	0	0	0	0	0
OTU6698	0	0	0	0	0	0	0	0
OTU6699	0	0	0	0	0	0	0	0
OTU6700	0	0	0	0	0	0	0	0
OTU6701	0	0	0	0	0	0	0	0
OTU6702	0	0	0	0	0	0	0	0
OTU6703	0	0	0	0	0	0	0	0
OTU6704	0	0	0	0	0	0	0	0
OTU6705	0	0	0	0	0	0	0	0
OTU6706	0	0	0	0	0	0	0	0
OTU6707	0	0	0	0	0	0	0	0
OTU6708	0	0	0	0	0	0	0	0
OTU6709	0	0	0	0	0	0	0	0
OTU6710	0	0	0	0	0	0	0	0
OTU6711	0	0	0	0	0	0	0	0
OTU6712	0	0	0	0	0	0	0	0
OTU6713	0	0	0	0	0	0	0	0
OTU6714	0	0	0	0	0	0	0	0
OTU6715	0	0	0	0	0	0	0	0
OTU6716	0	0	0	0	0	0	0	0
OTU6717	0	0	0	0	0	0	0	0
OTU6718	0	0	0	0	0	0	0	0
OTU6719	0	0	0	0	0	0	0	0
OTU6720	0	0	0	0	0	0	0	0
OTU6721	0	0	0	0	0	0	0	0
OTU6722	0	0	0	0	0	0	0	0
OTU6723	0	0	0	0	0	0	0	0
OTU6724	0	0	0	0	0	0	0	0
OTU6725	0	0	0	0	0	0	0	0
OTU6726	0	0	0	0	0	0	0	0
OTU6727	0	0	0	0	0	0	0	0
OTU6728	0	0	0	0	0	0	0	0
OTU6729	0	0	0	0	0	0	0	0
OTU6730	0	0	0	0	0	0	0	0
OTU6731	0	0	0	0	0	0	0	0
OTU6732	0	0	0	0	0	0	0	0
OTU6733	0	0	0	0	0	0	0	0
OTU6734	0	0	0	0	0	0	0	0
OTU6735	0	0	0	0	0	0	0	0
OTU6736	0	0	0	0	0	0	0	0
OTU6737	0	0	0	0	0	0	0	0
OTU6738	0	0	0	0	0	0	0	0
OTU6739	0	0	0	0	0	0	0	0
OTU6740	0	0	0	0	0	0	0	0
OTU6741	0	0	0	0	0	0	0	0
OTU6742	0	0	0	0	0	0	0	0
OTU6743	0	0	0	0	0	0	0	0
OTU6744	0	0	0	0	0	0	0	0
OTU6745	0	0	0	0	0	0	0	0
OTU6746	0	0	0	0	0	0	0	0
OTU6747	0	0	0	0	0	0	0	0
OTU6748	0	0	0	0	0	0	0	0
OTU6749	0	0	0	0	0	0	0	0
OTU6750	0	0	0	0	0	0	0	0
OTU6751	0	0	0	0	0	0	0	0
OTU6752	0	0	0	0	0	0	0	0
OTU6753	0	0	0	0	0	0	0	0
OTU6754	0	0	0	0	0	0	0	0
OTU6755	0	0	0	0	0	0	0	0
OTU6756	0	0	0	0	0	0	0	0
OTU6757	0	0	0	0	0	0	0	0
OTU6758	0	0	0	0	0	0	0	0
OTU6759	0	0	0	0	0	0	0	0
OTU6760	0	0	0	0	0	0	0	0
OTU6761	0	0	0	0	0	0	0	0
OTU6762	0	0	0	0	0	0	0	0
OTU6763	0	0	0	0	0	0	0	0
OTU6764	0	0	0	0	0	0	0	0
OTU6765	0	0	0	0	0	0	0	0
OTU6766	0	0	0	0	0	0	0	0
OTU6767	0	0	0	0	0	0	0	0
OTU6768	0	0	0	0	0	0	0	0
OTU6769	0	0	0	0	0	0	0	0
OTU6770	0	0	0	0	0	0	0	0
OTU6771	0	0	0	0	0	0	0	0
OTU6772	0	0	0	0	0	0	0	0
OTU6773	0	0	0	0	0	0	0	0
OTU6774	0	0	0	0	0	0	0	0
OTU6775	0	0	0	0	0	0	0	0
OTU6776	0	0	0	0	0	0	0	0
OTU6777	0	0	0	0	0	0	0	0
OTU6778	0	0	0	0	0	0	0	0
OTU6779	0	0	0	0	0	0	0	0
OTU6780	0	0	0	0	0	0	0	0
OTU6781	0	0	0	0	0	0	0	0
OTU6782	0	0	0	0	0	0	0	0
OTU6783	0	0	0	0	0	0	0	0
OTU6784	0	0	0	0	0	0	0	0
OTU6785	0	0	0	0	0	0	0	0
OTU6786	0	0	0	0	0	0	0	0
OTU6787	0	0	0	0	0	0	0	0
OTU6788	0	0	0	0	0	0	0	0
OTU6789	0	0	0	0	0	0	0	0
OTU6790	0	0	0	0	0	0	0	0
OTU6791	0	0	0	0	0	0	0	0
OTU6792	0	0	0	0	0	0	0	0
OTU6793	0	0	0	0	0	0	0	0
OTU6794	0	0	0	0	0	0	0	0
OTU6795	0	0	0	0	0	0	0	0
OTU6796	0	0	0	0	0	0	0	0
OTU6797	0	0	0	0	0	0	0	0
OTU6798	0	0	0	0	0	0	0	0
OTU6799	0	0	0	0	0	0	0	0
OTU6800	0	0	0	0	0	0	0	0
OTU6801	0	0	0	0	0	0	0	0
OTU6802	0	0	0	0	0	0	0	0
OTU6803	0	0	0	0	0	0	0	0
OTU6804	0	0	0	0	0	0	0	0
OTU6805	0	0	0	0	0	0	0	0
OTU6806	0	0	0	0	0	0	0	0
OTU6807	0	0	0	0	0	0	0	0
OTU6808	0	0	0	0	0	0	0	0
OTU6809	0	0	0	0	0	0	0	0
OTU6810	0	0	0	0	0	0	0	0
OTU6811	0	0	0	0	0	0	0	0
OTU6812	0	0	0	0	0	0	0	0
OTU6813	0	0	0	0	0	0	0	0
OTU6814	0	0	0	0	0	0	0	0
OTU6815	0	0	0	0	0	0	0	0
OTU6816	0	0	0	0	0	0	0	0
OTU6817	0	0	0	0	0	0	0	0
OTU6818	0	0	0	0	0	0	0	0
OTU6819	0	0	0	0	0	0	0	0
OTU6820	0	0	0	0	0	0	0	0
OTU6821	0	0	0	0	0	0	0	0
OTU6822	0	0	0	0	0	0	0	0
OTU6823	0	0	0	0	0	0	0	0
OTU6824	0	0	0	0	0	0	0	0
OTU6825	0	0	0	0	0	0	0	0
OTU6826	0	0	0	0	0	0	0	0
OTU6827	0	0	0	0	0	0	0	0
OTU6828	0	0	0	0	0	0	0	0
OTU6829	0	0	0	0	0	0	0	0
OTU6830	0	0	0	0	0	0	0	0
OTU6831	0	0	0	0	0	0	0	0
OTU6832	0	0	0	0	0	0	0	0
OTU6833	0	0	0	0	0	0	0	0
OTU6834	0	0	0	0	0	0	0	0
OTU6835	0	0	0	0	0	0	0	0
OTU6836	0	0	0	0	0	0	0	0
OTU6837	0	0	0	0	0	0	0	0
OTU6838	0	0	0	0	0	0	0	0
OTU6839	0	0	0	0	0	0	0	0
OTU6840	0	0	0	0	0	0	0	0
OTU6841	0	0	0	0	0	0	0	0
OTU6842	0	0	0	0	0	0	0	0
OTU6843	0	0	0	0	0	0	0	0
OTU6844	0	0	0	0	0	0	0	0
OTU6845	0	0	0	0	0	0	0	0
OTU6846	0	0	0	0	0	0	0	0
OTU6847	0	0	0	0	0	0	0	0
OTU6848	0	0	0	0	0	0	0	0
OTU6849	0	0	0	0	0	0	0	0
OTU6850	0	0	0	0	0	0	0	0
OTU6851	0	0	0	0	0	0	0	0
OTU6852	0	0	0	0	0	0	0	0
OTU6853	0	0	0	0	0	0	0	0
OTU6854	0	0	0	0	0	0	0	0
OTU6855	0	0	0	0	0	0	0	0
OTU6856	0	0	0	0	0	0	0	0
OTU6857	0	0	0	0	0	0	0	0
OTU6858	0	0	0	0	0	0	0	0
OTU6859	0	0	0	0	0	0	0	0
OTU6860	0	0	0	0	0	0	0	0
OTU6861	0	0	0	0	0	0	0	0
OTU6862	0	0	0	0	0	0	0	0
OTU6863	0	0	0	0	0	0	0	0
OTU6864	0	0	0	0	0	0	0	0
OTU6865	0	0	0	0	0	0	0	0
OTU6866	0	0	0	0	0	0	0	0
OTU6867	0	0	0	0	0	0	0	0
OTU6868	0	0	0	0	0	0	0	0
OTU6869	0	0	0	0	0	0	0	0
OTU6870	0	0	0	0	0	0	0	0
OTU6871	0	0	0	0	0	0	0	0
OTU6872	0	0	0	0	0	0	0	0
OTU6873	0	0	0	0	0	0	0	0
OTU6874	0	0	0	0	0	0	0	0
OTU6875	0	0	0	0	0	0	0	0
OTU6876	0	0	0	0	0	0	0	0
OTU6877	0	0	0	0	0	0	0	0
OTU6878	0	0	0	0	0	0	0	0
OTU6879	0	0	0	0	0	0	0	0
OTU6880	0	0	0	0	0	0	0	0
OTU6881	0	0	0	0	0	0	0	0
OTU6882	0	0	0	0	0	0	0	0
OTU6883	0	0	0	0	0	0	0	0
OTU6884	0	0	0	0	0	0	0	0
OTU6885	0	0	0	0	0	0	0	0
OTU6886	0	0	0	0	0	0	0	0
OTU6887	0	0	0	0	0	0	0	0
OTU6888	0	0	0	0	0	0	0	0
OTU6889	0	0	0	0	0	0	0	0
OTU6890	0	0	0	0	0	0	0	0
OTU6891	0	0	0	0	0	0	0	0
OTU6892	0	0	0	0	0	0	0	0
OTU6893	0	0	0	0	0	0	0	0
OTU6894	0	0	0	0	0	0	0	0
OTU6895	0	0	0	0	0	0	0	0
OTU6896	0	0	0	0	0	0	0	0
OTU6897	0	0	0	0	0	0	0	0
OTU6898	0	0	0	0	0	0	0	0
OTU6899	0	0	0	0	0	0	0	0
OTU6900	0	0	0	0	0	0	0	0
OTU6901	0	0	0	0	0	0	0	0
OTU6902	0	0	0	0	0	0	0	0
OTU6903	0	0	0	0	0	0	0	0
OTU6904	0	0	0	0	0	0	0	0
OTU6905	0	0	0	0	0	0	0	0
OTU6906	0	0	0	0	0	0	0	0
OTU6907	0	0	0	0	0	0	0	0
OTU6908	0	0	0	0	0	0	0	0
OTU6909	0	0	0	0	0	0	0	0
OTU6910	0	0	0	0	0	0	0	0
OTU6911	0	0	0	0	0	0	0	0
OTU6912	0	0	0	0	0	0	0	0
OTU6913	0	0	0	0	0	0	0	0
OTU6914	0	0	0	0	0	0	0	0
OTU6915	0	0	0	0	0	0	0	0
OTU6916	0	0	0	0	0	0	0	0
OTU6917	0	0	0	0	0	0	0	0
OTU6918	0	0	0	0	0	0	0	0
OTU6919	0	0	0	0	0	0	0	0
OTU6920	0	0	0	0	0	0	0	0
OTU6921	0	0	0	0	0	0	0	0
OTU6922	0	0	0	0	0	0	0	0
OTU6923	0	0	0	0	0	0	0	0
OTU6924	0	0	0	0	0	0	0	0
OTU6925	0	0	0	0	0	0	0	0
OTU6926	0	0	0	0	0	0	0	0
OTU6927	0	0	0	0	0	0	0	0
OTU6928	0	0	0	0	0	0	0	0
OTU6929	0	0	0	0	0	0	0	0
OTU6930	0	0	0	0	0	0	0	0
OTU6931	0	0	0	0	0	0	0	0
OTU6932	0	0	0	0	0	0	0	0
OTU6933	0	0	0	0	0	0	0	0
OTU6934	0	0	0	0	0	0	0	0
OTU6935	0	0	0	0	0	0	0	0
OTU6936	0	0	0	0	0	0	0	0
OTU6937	0	0	0	0	0	0	0	0
OTU6938	0	0	0	0	0	0	0	0
OTU6939	0	0	0	0	0	0	0	0
OTU6940	0	0	0	0	0	0	0	0
OTU6941	0	0	0	0	0	0	0	0
OTU6942	0	0	0	0	0	0	0	0
OTU6943	0	0	0	0	0	0	0	0
OTU6944	0	0	0	0	0	0	0	0
OTU6945	0	0	0	0	0	0	0	0
OTU6946	0	0	0	0	0	0	0	0
OTU6947	0	0	0	0	0	0	0	0
OTU6948	0	0	0	0	0	0	0	0
OTU6949	0	0	0	0	0	0	0	0
OTU6950	0	0	0	0	0	0	0	0
OTU6951	0	0	0	0	0	0	0	0
OTU6952	0	0	0	0	0	0	0	0
OTU6953	0	0	0	0	0	0	0	0
OTU6954	0	0	0	0	0	0	0	0
OTU6955	0	0	0	0	0	0	0	0
OTU6956	0	0	0	0	0	0	0	0
OTU6957	0	0	0	0	0	0	0	0
OTU6958	0	0	0	0	0	0	0	0
OTU6959	0	0	0	0	0	0	0	0
OTU6960	0	0	0	0	0	0	0	0
OTU6961	0	0	0	0	0	0	0	0
OTU6962	0	0	0	0	0	0	0	0
OTU6963	0	0	0	0	0	0	0	0
OTU6964	0	0	0	0	0	0	0	0
OTU6965	0	0	0	0	0	0	0	0
OTU6966	0	0	0	0	0	0	0	0
OTU6967	0	0	0	0	0	0	0	0
OTU6968	0	0	0	0	0	0	0	0
OTU6969	0	0	0	0	0	0	0	0
OTU6970	0	0	0	0	0	0	0	0
OTU6971	0	0	0	0	0	0	0	0
OTU6972	0	0	0	0	0	0	0	0
OTU6973	0	0	0	0	0	0	0	0
OTU6974	0	0	0	0	0	0	0	0
OTU6975	0	0	0	0	0	0	0	0
OTU6976	0	0	0	0	0	0	0	0
OTU6977	0	0	0	0	0	0	0	0
OTU6978	0	0	0	0	0	0	0	0
OTU6979	0	0	0	0	0	0	0	0
OTU6980	0	0	0	0	0	0	0	0
OTU6981	0	0	0	0	0	0	0	0
OTU6982	0	0	0	0	0	0	0	0
OTU6983	0	0	0	0	0	0	0	0
OTU6984	0	0	0	0	0	0	0	0
OTU6985	0	0	0	0	0	0	0	0
OTU6986	0	0	0	0	0	0	0	0
OTU6987	0	0	0	0	0	0	0	0
OTU6988	0	0	0	0	0	0	0	0
OTU6989	0	0	0	0	0	0	0	0
OTU6990	0	0	0	0	0	0	0	0
OTU6991	0	0	0	0	0	0	0	0
OTU6992	0	0	0	0	0	0	0	0
OTU6993	0	0	0	0	0	0	0	0
OTU6994	0	0	0	0	0	0	0	0
OTU6995	0	0	0	0	0	0	0	0
OTU6996	0	0	0	0	0	0	0	0
OTU6997	0	0	0	0	0	0	0	0
OTU6998	0	0	0	0	0	0	0	0
OTU6999	0	0	0	0	0	0	0	0
OTU7000	0	0	0	0	0	0	0	0
OTU7001	0	0	0	0	0	0	0	0
OTU7002	0	0	0	0	0	0	0	0
OTU7003	0	0	0	0	0	0	0	0
OTU7004	0	0	0	0	0	0	0	0
OTU7005	0	0	0	0	0	0	0	0
OTU7006	0	0	0	0	0	0	0	0
OTU7007	0	0	0	0	0	0	0	0
OTU7008	0	0	0	0	0	0	0	0
OTU7009	0	0	0	0	0	0	0	0
OTU7010	0	0	0	0	0	0	0	0
OTU7011	0	0	0	0	0	0	0	0
OTU7012	0	0	0	0	0	0	0	0
OTU7013	0	0	0	0	0	0	0	0
OTU7014	0	0	0	0	0	0	0	0
OTU7015	0	0	0	0	0	0	0	0
OTU7016	0	0	0	0	0	0	0	0
OTU7017	0	0	0	0	0	0	0	0
OTU7018	0	0	0	0	0	0	0	0
OTU7019	0	0	0	0	0	0	0	0
OTU7020	0	0	0	0	0	0	0	0
OTU7021	0	0	0	0	0	0	0	0
OTU7022	0	0	0	0	0	0	0	0
OTU7023	0	0	0	0	0	0	0	0
OTU7024	0	0	0	0	0	0	0	0
OTU7025	0	0	0	0	0	0	0	0
OTU7026	0	0	0	0	0	0	0	0
OTU7027	0	0	0	0	0	0	0	0
OTU7028	0	0	0	0	0	0	0	0
OTU7029	0	0	0	0	0	0	0	0
OTU7030	0	0	0	0	0	0	0	0
OTU7031	0	0	0	0	0	0	0	0
OTU7032	0	0	0	0	0	0	0	0
OTU7033	0	0	0	0	0	0	0	0
OTU7034	0	0	0	0	0	0	0	0
OTU7035	0	0	0	0	0	0	0	0
OTU7036	0	0	0	0	0	0	0	0
OTU7037	0	0	0	0	0	0	0	0
OTU7038	0	0	0	0	0	0	0	0
OTU7039	0	0	0	0	0	0	0	0
OTU7040	0	0	0	0	0	0	0	0
OTU7041	0	0	0	0	0	0	0	0
OTU7042	0	0	0	0	0	0	0	0
OTU7043	0	0	0	0	0	0	0	0
OTU7044	0	0	0	0	0	0	0	0
OTU7045	0	0	0	0	0	0	0	0
OTU7046	0	0	0	0	0	0	0	0
OTU7047	0	0	0	0	0	0	0	0
OTU7048	0	0	0	0	0	0	0	0
OTU7049	0	0	0	0	0	0	0	0
OTU7050	0	0	0	0	0	0	0	0
OTU7051	0	0	0	0	0	0	0	0
OTU7052	0	0	0	0	0	0	0	0
OTU7053	0	0	0	0	0	0	0	0
OTU7054	0	0	0	0	0	0	0	0
OTU7055	0	0	0	0	0	0	0	0
OTU7056	0	0	0	0	0	0	0	0
OTU7057	0	0	0	0	0	0	0	0
OTU7058	0	0	0	0	0	0	0	0
OTU7059	0	0	0	0	0	0	0	0
OTU7060	0	0	0	0	0	0	0	0
OTU7061	0	0	0	0	0	0	0	0
